ShipmentID,Route No,LegNumber,WasRolled,RolloverReason,PaymentStatus,DocumentSubmitted,WeatherSeverity,PortCongestion,GeoRiskFlag,CarrierNotification,ExternalNewsImpact
SHP110402,R023120,3,FALSE,NA,Pending,TRUE,Low,6,NA,NA,FALSE
SHP110403,R023121,1,TRUE,Feeder Delay,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP110403,R023122,2,TRUE,Feeder Delay,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP110403,R023123,3,TRUE,Customs Hold,Paid,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP110404,R023124,1,TRUE,Late Document,Paid,FALSE,Low,4,Strike,Late Alert,TRUE
SHP110404,R023125,2,TRUE,Hub Congestion,Paid,FALSE,Low,4,NA,Late Alert,FALSE
SHP110404,R023126,3,TRUE,Late Document,Paid,FALSE,High,10,NA,Blank Sailing,TRUE
SHP110405,R023127,1,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP110406,R023128,1,TRUE,Vessel Omission,Pending,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP110406,R023129,2,TRUE,Carrier Overbooking,Pending,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP110406,R023130,3,TRUE,Feeder Delay,Pending,TRUE,Low,3,NA,Late Alert,FALSE
SHP110407,R023131,1,FALSE,NA,Pending,TRUE,Low,8,NA,Late Alert,FALSE
SHP110408,R023132,1,TRUE,Late Document,Paid,FALSE,Low,4,NA,Blank Sailing,TRUE
SHP110408,R023133,2,TRUE,Feeder Delay,Paid,FALSE,Low,7,NA,Blank Sailing,TRUE
SHP110408,R023134,3,TRUE,Feeder Delay,Paid,FALSE,Moderate,8,NA,Late Alert,FALSE
SHP110409,R023135,1,TRUE,Late Document,Paid,FALSE,Low,6,NA,Blank Sailing,TRUE
SHP110409,R023136,2,TRUE,Carrier Overbooking,Paid,FALSE,Moderate,1,NA,Late Alert,FALSE
SHP110409,R023137,3,TRUE,Customs Hold,Paid,FALSE,Moderate,4,NA,Late Alert,FALSE
SHP110410,R023138,1,TRUE,Feeder Delay,Overdue,TRUE,Moderate,5,Strike,Late Alert,TRUE
SHP110411,R023139,1,TRUE,Late Document,Paid,FALSE,High,10,NA,NA,TRUE
SHP110411,R023140,2,TRUE,Feeder Delay,Paid,FALSE,Low,6,NA,Late Alert,FALSE
SHP110411,R023141,3,TRUE,Late Document,Paid,FALSE,Low,6,NA,Blank Sailing,TRUE
SHP110412,R023142,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,Strike,NA,TRUE
SHP110412,R023143,2,TRUE,Late Document,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP110412,R023144,3,TRUE,Feeder Delay,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP110413,R023145,1,TRUE,Late Document,Pending,FALSE,Low,6,NA,Late Alert,FALSE
SHP110413,R023146,2,FALSE,NA,Pending,FALSE,Moderate,6,NA,NA,FALSE
SHP110414,R023147,1,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP110414,R023148,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP110414,R023149,3,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP110415,R023150,1,TRUE,Feeder Delay,Paid,TRUE,Moderate,3,NA,Late Alert,FALSE
SHP110415,R023151,2,TRUE,Vessel Omission,Paid,TRUE,Low,4,NA,NA,FALSE
SHP110415,R023152,3,TRUE,Feeder Delay,Paid,TRUE,Moderate,3,NA,Late Alert,FALSE
SHP110416,R023153,1,TRUE,Customs Hold,Pending,TRUE,Low,5,NA,Late Alert,FALSE
SHP110417,R023154,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP110417,R023155,2,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP110418,R023156,1,FALSE,NA,Paid,FALSE,High,5,NA,NA,TRUE
SHP110419,R023157,1,TRUE,Vessel Omission,Overdue,TRUE,Low,4,NA,Late Alert,TRUE
SHP110419,R023158,2,TRUE,Customs Hold,Overdue,TRUE,Low,5,NA,Late Alert,FALSE
SHP110419,R023159,3,TRUE,Customs Hold,Overdue,TRUE,Low,8,NA,Late Alert,FALSE
SHP110420,R023160,1,FALSE,NA,Paid,TRUE,High,4,NA,NA,TRUE
SHP110420,R023161,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP110420,R023162,3,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,FALSE
SHP110421,R023163,1,TRUE,Hub Congestion,Pending,TRUE,High,10,Embargo,Late Alert,TRUE
SHP110421,R023164,2,TRUE,Vessel Omission,Pending,TRUE,Low,3,NA,Late Alert,FALSE
SHP110421,R023165,3,TRUE,Vessel Omission,Pending,TRUE,Moderate,7,Embargo,Blank Sailing,TRUE
SHP110422,R023166,1,TRUE,Late Document,Paid,TRUE,Low,4,NA,NA,FALSE
SHP110422,R023167,2,TRUE,Vessel Omission,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP110423,R023168,1,TRUE,Late Document,Paid,FALSE,Low,4,NA,NA,FALSE
SHP110423,R023169,2,TRUE,Feeder Delay,Paid,FALSE,Moderate,7,NA,NA,FALSE
SHP110423,R023170,3,TRUE,Feeder Delay,Paid,FALSE,Low,5,NA,Late Alert,FALSE
SHP110424,R023171,1,FALSE,NA,Paid,TRUE,Low,8,Protest,NA,TRUE
SHP110424,R023172,2,FALSE,NA,Paid,TRUE,Low,5,Embargo,NA,TRUE
SHP110424,R023173,3,FALSE,NA,Paid,TRUE,Moderate,5,NA,NA,FALSE
SHP110425,R023174,1,TRUE,Feeder Delay,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP110425,R023175,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP110425,R023176,3,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP110426,R023177,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,8,Protest,Late Alert,TRUE
SHP110426,R023178,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,5,NA,NA,FALSE
SHP110426,R023179,3,FALSE,NA,Paid,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP110427,R023180,1,FALSE,NA,Pending,TRUE,High,8,NA,NA,TRUE
SHP110427,R023181,2,TRUE,Hub Congestion,Pending,TRUE,High,10,NA,Late Alert,TRUE
SHP110428,R023182,1,TRUE,Hub Congestion,Paid,TRUE,Low,7,Strike,Late Alert,TRUE
SHP110428,R023183,2,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,6,NA,Blank Sailing,TRUE
SHP110429,R023184,1,TRUE,Hub Congestion,Paid,TRUE,Low,5,NA,Blank Sailing,TRUE
SHP110429,R023185,2,TRUE,Late Document,Paid,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP110430,R023186,1,FALSE,NA,Pending,TRUE,High,3,NA,NA,TRUE
SHP110430,R023187,2,FALSE,NA,Pending,TRUE,Low,4,NA,NA,FALSE
SHP110430,R023188,3,TRUE,Late Document,Pending,TRUE,Moderate,4,Embargo,Late Alert,TRUE
SHP110431,R023189,1,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP110432,R023190,1,TRUE,Hub Congestion,Pending,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP110432,R023191,2,TRUE,Carrier Overbooking,Pending,TRUE,Low,4,NA,Blank Sailing,TRUE
SHP110433,R023192,1,TRUE,Vessel Omission,Pending,TRUE,Moderate,6,NA,Late Alert,TRUE
SHP110434,R023193,1,TRUE,Vessel Omission,Paid,TRUE,Low,6,NA,Blank Sailing,TRUE
SHP110434,R023194,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP110434,R023195,3,FALSE,NA,Paid,TRUE,Moderate,8,NA,NA,FALSE
SHP110435,R023196,1,TRUE,Vessel Omission,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP110435,R023197,2,TRUE,Feeder Delay,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP110436,R023198,1,TRUE,Carrier Overbooking,Overdue,TRUE,Low,5,NA,Blank Sailing,TRUE
SHP110436,R023199,2,FALSE,NA,Overdue,TRUE,Low,6,NA,NA,FALSE
SHP110436,R023200,3,TRUE,Feeder Delay,Overdue,TRUE,Moderate,6,Strike,Late Alert,TRUE
SHP110437,R023201,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP110437,R023202,2,TRUE,Hub Congestion,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP110437,R023203,3,TRUE,Feeder Delay,Paid,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP110438,R023204,1,TRUE,Feeder Delay,Paid,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP110439,R023205,1,TRUE,Late Document,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP110439,R023206,2,TRUE,Customs Hold,Paid,TRUE,Low,5,Embargo,Blank Sailing,TRUE
SHP110439,R023207,3,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP110440,R023208,1,FALSE,NA,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP110440,R023209,2,TRUE,Feeder Delay,Paid,TRUE,Low,5,Military,Late Alert,TRUE
SHP110440,R023210,3,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,FALSE
SHP110441,R023211,1,FALSE,NA,Pending,TRUE,Low,5,NA,NA,FALSE
SHP110441,R023212,2,FALSE,NA,Pending,TRUE,Low,7,NA,NA,FALSE
SHP110441,R023213,3,FALSE,NA,Pending,TRUE,Low,7,NA,NA,FALSE
SHP110442,R023214,1,TRUE,Customs Hold,Paid,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP110442,R023215,2,TRUE,Carrier Overbooking,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP110443,R023216,1,TRUE,Hub Congestion,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP110444,R023217,1,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,FALSE
SHP110444,R023218,2,FALSE,NA,Paid,TRUE,Low,3,NA,NA,FALSE
SHP110445,R023219,1,TRUE,Late Document,Paid,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP110445,R023220,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP110446,R023221,1,TRUE,Vessel Omission,Paid,TRUE,Low,6,NA,Blank Sailing,TRUE
SHP110446,R023222,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP110446,R023223,3,TRUE,Feeder Delay,Paid,TRUE,Low,3,NA,Late Alert,FALSE
SHP110447,R023224,1,TRUE,Feeder Delay,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP110447,R023225,2,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,FALSE
SHP110447,R023226,3,TRUE,Carrier Overbooking,Paid,TRUE,High,8,NA,NA,TRUE
SHP110448,R023227,1,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP110448,R023228,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,5,Military,Late Alert,TRUE
SHP110449,R023229,1,TRUE,Hub Congestion,Pending,TRUE,High,10,NA,Late Alert,TRUE
SHP110449,R023230,2,FALSE,NA,Pending,TRUE,Moderate,5,NA,NA,FALSE
SHP110450,R023231,1,TRUE,Hub Congestion,Overdue,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP110451,R023232,1,FALSE,NA,Paid,TRUE,Low,4,NA,NA,FALSE
SHP110451,R023233,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP110451,R023234,3,FALSE,NA,Paid,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP110452,R023235,1,TRUE,Hub Congestion,Pending,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP110453,R023236,1,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP110453,R023237,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP110454,R023238,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP110455,R023239,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,8,NA,NA,FALSE
SHP110456,R023240,1,FALSE,NA,Pending,TRUE,Low,5,NA,NA,FALSE
SHP110456,R023241,2,TRUE,Late Document,Pending,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP110457,R023242,1,TRUE,Late Document,Paid,FALSE,Moderate,8,NA,Late Alert,FALSE
SHP110458,R023243,1,TRUE,Vessel Omission,Overdue,TRUE,Low,8,NA,Late Alert,FALSE
SHP110459,R023244,1,TRUE,Hub Congestion,Paid,TRUE,Low,3,NA,Late Alert,FALSE
SHP110459,R023245,2,FALSE,NA,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP110459,R023246,3,TRUE,Feeder Delay,Paid,TRUE,Low,7,Strike,NA,TRUE
SHP110460,R023247,1,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP110460,R023248,2,TRUE,Feeder Delay,Paid,TRUE,Low,8,NA,NA,FALSE
SHP110460,R023249,3,TRUE,Vessel Omission,Paid,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP110461,R023250,1,TRUE,Late Document,Overdue,FALSE,Low,2,NA,Blank Sailing,TRUE
SHP110461,R023251,2,TRUE,Feeder Delay,Overdue,FALSE,Low,8,NA,Blank Sailing,TRUE
SHP110462,R023252,1,FALSE,NA,Overdue,FALSE,High,7,NA,NA,TRUE
SHP110462,R023253,2,TRUE,Feeder Delay,Overdue,FALSE,Moderate,5,NA,Late Alert,FALSE
SHP110462,R023254,3,TRUE,Feeder Delay,Overdue,FALSE,High,6,NA,Blank Sailing,TRUE
SHP110463,R023255,1,FALSE,NA,Pending,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP110464,R023256,1,FALSE,NA,Pending,TRUE,Moderate,6,NA,NA,FALSE
SHP110465,R023257,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,NA,TRUE
SHP110465,R023258,2,FALSE,NA,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP110466,R023259,1,FALSE,NA,Paid,FALSE,Low,6,NA,NA,FALSE
SHP110467,R023260,1,TRUE,Hub Congestion,Pending,TRUE,High,10,NA,Late Alert,TRUE
SHP110468,R023261,1,FALSE,NA,Paid,TRUE,High,5,NA,NA,TRUE
SHP110468,R023262,2,TRUE,Late Document,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP110468,R023263,3,FALSE,NA,Paid,TRUE,Low,2,NA,NA,FALSE
SHP110469,R023264,1,FALSE,NA,Paid,TRUE,Low,2,NA,NA,FALSE
SHP110469,R023265,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,3,NA,Blank Sailing,TRUE
SHP110470,R023266,1,TRUE,Hub Congestion,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP110470,R023267,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP110471,R023268,1,FALSE,NA,Pending,TRUE,Low,7,NA,Late Alert,FALSE
SHP110471,R023269,2,FALSE,NA,Pending,TRUE,High,4,NA,NA,TRUE
SHP110472,R023270,1,FALSE,NA,Overdue,TRUE,Low,4,NA,NA,FALSE
SHP110472,R023271,2,FALSE,NA,Overdue,TRUE,Low,4,NA,NA,FALSE
SHP110473,R023272,1,FALSE,NA,Pending,TRUE,Moderate,6,NA,NA,FALSE
SHP110473,R023273,2,FALSE,NA,Pending,TRUE,Low,3,NA,NA,FALSE
SHP110473,R023274,3,TRUE,Late Document,Pending,TRUE,Low,5,NA,Late Alert,FALSE
SHP110474,R023275,1,TRUE,Hub Congestion,Pending,TRUE,Low,8,Strike,NA,TRUE
SHP110474,R023276,2,TRUE,Late Document,Pending,TRUE,Low,5,NA,Blank Sailing,TRUE
SHP110474,R023277,3,FALSE,NA,Pending,TRUE,Moderate,6,NA,NA,FALSE
SHP110475,R023278,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,3,NA,Late Alert,FALSE
SHP110475,R023279,2,TRUE,Customs Hold,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP110476,R023280,1,TRUE,Late Document,Paid,FALSE,Moderate,9,NA,Late Alert,TRUE
SHP110477,R023281,1,TRUE,Vessel Omission,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP110477,R023282,2,TRUE,Feeder Delay,Paid,TRUE,High,10,NA,Blank Sailing,TRUE
SHP110477,R023283,3,TRUE,Carrier Overbooking,Paid,TRUE,Low,8,NA,Late Alert,TRUE
SHP110478,R023284,1,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP110479,R023285,1,TRUE,Late Document,Paid,FALSE,High,10,NA,NA,TRUE
SHP110480,R023286,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP110481,R023287,1,TRUE,Late Document,Pending,FALSE,Moderate,4,NA,Late Alert,FALSE
SHP110481,R023288,2,TRUE,Feeder Delay,Pending,FALSE,Low,6,NA,Blank Sailing,TRUE
SHP110482,R023289,1,FALSE,NA,Paid,FALSE,Moderate,4,NA,NA,FALSE
SHP110483,R023290,1,FALSE,NA,Paid,TRUE,Moderate,8,NA,NA,FALSE
SHP110483,R023291,2,FALSE,NA,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP110483,R023292,3,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP110484,R023293,1,TRUE,Feeder Delay,Overdue,TRUE,High,6,NA,NA,TRUE
SHP110484,R023294,2,FALSE,NA,Overdue,TRUE,Moderate,5,NA,NA,FALSE
SHP110484,R023295,3,TRUE,Feeder Delay,Overdue,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP110485,R023296,1,FALSE,NA,Pending,TRUE,Moderate,6,NA,NA,FALSE
SHP110485,R023297,2,TRUE,Customs Hold,Pending,TRUE,Low,6,NA,Late Alert,FALSE
SHP110485,R023298,3,TRUE,Feeder Delay,Pending,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP110486,R023299,1,TRUE,Late Document,Overdue,TRUE,Low,6,NA,Late Alert,FALSE
SHP110486,R023300,2,TRUE,Feeder Delay,Overdue,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP110486,R023301,3,TRUE,Feeder Delay,Overdue,TRUE,Low,4,NA,Late Alert,FALSE
SHP110487,R023302,1,TRUE,Late Document,Pending,TRUE,Moderate,3,Strike,Late Alert,TRUE
SHP110487,R023303,2,FALSE,NA,Pending,TRUE,Moderate,1,NA,Late Alert,FALSE
SHP110487,R023304,3,TRUE,Feeder Delay,Pending,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP110488,R023305,1,TRUE,Feeder Delay,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP110488,R023306,2,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP110489,R023307,1,FALSE,NA,Paid,TRUE,Moderate,5,NA,NA,FALSE
SHP110489,R023308,2,FALSE,NA,Paid,TRUE,Low,4,NA,NA,FALSE
SHP110489,R023309,3,TRUE,Carrier Overbooking,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP110490,R023310,1,TRUE,Hub Congestion,Paid,TRUE,Low,5,NA,Blank Sailing,TRUE
SHP110490,R023311,2,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP110490,R023312,3,TRUE,Hub Congestion,Paid,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP110491,R023313,1,FALSE,NA,Pending,TRUE,Low,7,NA,NA,FALSE
SHP110491,R023314,2,TRUE,Feeder Delay,Pending,TRUE,Low,1,NA,NA,FALSE
SHP110492,R023315,1,TRUE,Carrier Overbooking,Pending,TRUE,Low,5,NA,Blank Sailing,TRUE
SHP110492,R023316,2,FALSE,NA,Pending,TRUE,Low,7,NA,NA,FALSE
SHP110492,R023317,3,TRUE,Hub Congestion,Pending,TRUE,Low,6,NA,NA,FALSE
SHP110493,R023318,1,TRUE,Feeder Delay,Overdue,TRUE,Low,5,NA,Late Alert,FALSE
SHP110493,R023319,2,TRUE,Hub Congestion,Overdue,TRUE,Low,8,NA,Late Alert,FALSE
SHP110493,R023320,3,FALSE,NA,Overdue,TRUE,Low,8,NA,NA,FALSE
SHP110494,R023321,1,FALSE,NA,Paid,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP110494,R023322,2,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP110494,R023323,3,TRUE,Feeder Delay,Paid,TRUE,Low,5,NA,Late Alert,TRUE
SHP110495,R023324,1,TRUE,Customs Hold,Pending,TRUE,Moderate,6,NA,Blank Sailing,TRUE
SHP110495,R023325,2,TRUE,Feeder Delay,Pending,TRUE,High,4,NA,Late Alert,TRUE
SHP110495,R023326,3,FALSE,NA,Pending,TRUE,Moderate,8,NA,NA,FALSE
SHP110496,R023327,1,FALSE,NA,Overdue,TRUE,Low,5,Embargo,NA,TRUE
SHP110497,R023328,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,6,Protest,NA,TRUE
SHP110497,R023329,2,TRUE,Feeder Delay,Paid,TRUE,Low,7,NA,Blank Sailing,TRUE
SHP110497,R023330,3,TRUE,Carrier Overbooking,Paid,TRUE,Low,8,NA,Blank Sailing,TRUE
SHP110498,R023331,1,FALSE,NA,Pending,TRUE,Low,6,NA,NA,FALSE
SHP110499,R023332,1,FALSE,NA,Paid,TRUE,Low,8,NA,NA,TRUE
SHP110500,R023333,1,TRUE,Feeder Delay,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP110500,R023334,2,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,FALSE
SHP110500,R023335,3,FALSE,NA,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP110501,R023336,1,TRUE,Hub Congestion,Paid,TRUE,High,10,Military,Late Alert,TRUE
SHP110502,R023337,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP110502,R023338,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP110502,R023339,3,TRUE,Feeder Delay,Paid,TRUE,Moderate,6,Strike,Late Alert,TRUE
SHP110503,R023340,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,8,NA,Blank Sailing,TRUE
SHP110503,R023341,2,TRUE,Vessel Omission,Paid,TRUE,Low,7,NA,NA,FALSE
SHP110503,R023342,3,TRUE,Feeder Delay,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP110504,R023343,1,TRUE,Hub Congestion,Overdue,TRUE,Moderate,3,NA,Late Alert,FALSE
SHP110504,R023344,2,TRUE,Feeder Delay,Overdue,TRUE,Low,6,NA,Blank Sailing,TRUE
SHP110504,R023345,3,TRUE,Feeder Delay,Overdue,TRUE,High,7,NA,Blank Sailing,TRUE
SHP110505,R023346,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,6,NA,Blank Sailing,TRUE
SHP110505,R023347,2,FALSE,NA,Paid,TRUE,High,1,NA,NA,TRUE
SHP110505,R023348,3,FALSE,NA,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP110506,R023349,1,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP110506,R023350,2,TRUE,Hub Congestion,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP110507,R023351,1,TRUE,Feeder Delay,Paid,TRUE,Low,2,Embargo,Blank Sailing,TRUE
SHP110507,R023352,2,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,5,NA,Blank Sailing,TRUE
SHP110508,R023353,1,TRUE,Vessel Omission,Paid,TRUE,Low,2,NA,Late Alert,FALSE
SHP110508,R023354,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP110509,R023355,1,FALSE,NA,Paid,FALSE,Low,3,NA,NA,FALSE
SHP110510,R023356,1,FALSE,NA,Pending,FALSE,Low,8,NA,NA,FALSE
SHP110511,R023357,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,5,Strike,Blank Sailing,TRUE
SHP110511,R023358,2,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP110511,R023359,3,TRUE,Hub Congestion,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP110512,R023360,1,TRUE,Late Document,Pending,FALSE,Low,6,NA,Late Alert,FALSE
SHP110512,R023361,2,FALSE,NA,Pending,FALSE,Low,7,NA,NA,FALSE
SHP110513,R023362,1,TRUE,Carrier Overbooking,Pending,TRUE,Low,6,NA,Late Alert,FALSE
SHP110513,R023363,2,TRUE,Hub Congestion,Pending,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP110513,R023364,3,TRUE,Carrier Overbooking,Pending,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP110514,R023365,1,TRUE,Hub Congestion,Pending,TRUE,High,10,NA,Late Alert,TRUE
SHP110514,R023366,2,TRUE,Hub Congestion,Pending,TRUE,Low,8,NA,NA,FALSE
SHP110515,R023367,1,TRUE,Hub Congestion,Paid,TRUE,Low,6,Strike,Late Alert,TRUE
SHP110516,R023368,1,TRUE,Hub Congestion,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP110516,R023369,2,TRUE,Carrier Overbooking,Paid,TRUE,Low,6,Protest,Blank Sailing,TRUE
SHP110517,R023370,1,FALSE,NA,Pending,TRUE,Low,8,NA,NA,FALSE
SHP110517,R023371,2,TRUE,Hub Congestion,Pending,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP110517,R023372,3,FALSE,NA,Pending,TRUE,Low,5,NA,NA,FALSE
SHP110518,R023373,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP110518,R023374,2,TRUE,Feeder Delay,Paid,TRUE,High,3,NA,Blank Sailing,TRUE
SHP110519,R023375,1,TRUE,Hub Congestion,Paid,TRUE,High,9,NA,NA,TRUE
SHP110520,R023376,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,NA,TRUE
SHP110521,R023377,1,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP110521,R023378,2,TRUE,Late Document,Paid,TRUE,Low,6,NA,Blank Sailing,TRUE
SHP110521,R023379,3,TRUE,Late Document,Paid,TRUE,Moderate,7,NA,Blank Sailing,TRUE
SHP110522,R023380,1,TRUE,Feeder Delay,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP110522,R023381,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP110523,R023382,1,FALSE,NA,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP110523,R023383,2,TRUE,Feeder Delay,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP110524,R023384,1,TRUE,Hub Congestion,Paid,TRUE,Low,7,NA,Late Alert,TRUE
SHP110524,R023385,2,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP110524,R023386,3,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP110525,R023387,1,TRUE,Late Document,Pending,FALSE,Low,4,NA,Late Alert,FALSE
SHP110525,R023388,2,TRUE,Feeder Delay,Pending,FALSE,Moderate,7,NA,Late Alert,FALSE
SHP110525,R023389,3,FALSE,NA,Pending,FALSE,High,3,NA,NA,TRUE
SHP110526,R023390,1,TRUE,Late Document,Paid,TRUE,Moderate,4,Military,Late Alert,TRUE
